"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"168908","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」-表字段-搜索功能正确","1. 已存在${DATASOURCE}_${DATABASE}_${TABLE}数据源，并授权到当前测试项目
2. 表A包含字段 id,name,age ,ts,dt,pt
3. 表A未同步到数据地图内","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」，点击「请选择一级分区字段」下拉框
3. 输入不存在的字段名“test”
4. 输入特殊字符“！@#¥%……&”
5. 输入“a”
6. 输入“age”
7. 选择「一级分区字段」为「dt」,选择分区值
8. 点击「请选择二级分区字段」
9. 输入不存在的字段名“test”
10. 输入特殊字符“！@#¥%……&”
11. 输入“p”
12. 输入“pt”","1. 进入成功
2. 展示表A所有字段id,name,age,dt,ts,pt
3. 匹配失败，展示空白缺省页
4. 匹配失败，展示空白缺省页
5. 模糊匹配出字段「name，age」
6. 仅展示“age”字段
7. 一级分区选择成功
8. 展示「pt」字段
9. 匹配失败，展示空白缺省页
10. 匹配失败，展示空白缺省页
11. 模糊匹配出字段「pt」
12. 仅展示“pt”字段","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","3","功能测试","功能测试阶段","正常","0","1","12","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168907","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」-表元数据未同步-字段展示正确","1. 已存在${DATASOURCE}_${DATABASE}_${TABLE}数据源，并授权到当前测试项目
2. 表A包含字段 id,name,age ,ts,dt,pt
3. 表A未同步到数据地图内","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」，点击「请选择一级分区字段」下拉框","1. 进入成功
2. 展示表A分区字段，如果没有分区，则展示所有字段(直连底层库查询)","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-11-24","旺仔","2025-11-29","2","",""
"168906","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」-表元数据已同步-失败-字段展示正确","1. 当前表A 已同步到数据地图
2. 表A包含字段 id,name,age ,ts,dt,pt
2. 当前表A dt/pt 字段为分区字段，但是采集失败(例如视图)","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」，点击「请选择一级分区字段」下拉框","1. 进入成功
2. 展示表A所有字段id,name,age,dt,ts,pt","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168905","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」-表元数据已同步-成功-分区字段过滤功能正确","1. 当前表A已同步到数据地图
2. 且当前表A dt/pt 字段为分区字段","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」，点击「请选择一级分区字段」下拉框","1. 进入成功
2. 仅仅展示分区字段「dt\pt」","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168904","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「手动输入分区」支持输入「多级分区」功能正确","1. 1. 已存在${DATASOURCE}_${DATABASE}_${TABLE}数据源，并授权到当前测试项目
2. 表 DDL\DML 如下：
drop table if exists my_table_sink;
create table if not EXISTS my_table_sink (
id int,
name string,
age int,
dt string,
hour string,
ts timestamp(3)
) USING paimon
partitioned by (dt,hour)
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);
INSERT INTO paimon_table VALUES
(1, &#039;Alice&#039;,21, &#039;2025-11-20&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(2, &#039;Lily&#039;, 22, &#039;2025-11-20&#039;, &#039;15&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(3, &#039;Bob&#039;, 23, &#039;2025-11-21&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;);","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「手动输入分区」，输入「dt='2025-11-21',hour='14'」
3. 点击数据预览
4. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
5. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age = 21」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
6. 配置「调度属性」，保存规则
7. 立即运行规则，查看规则运行结果
8. 进入「任务实例查询」页面查看任务实例明细数据","1. 进入成功
2. 手动输入分区成功
3. 数据预览功能正确
4. 监控对象配置成功
5. 监控规则配置完成
6. 规则保存成功
7. 规则校验不通过
8. 二级分区下的age字段23 != 21","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","1","功能测试","功能测试阶段","正常","0","2","8","失败","可颂","2025-11-24","旺仔","2025-11-29","2","",""
"168903","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」后查看「全局参数」功能正确","1. 控制台-全局配置内新增、编辑新的全局参数","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」，点击「全局参数」
3. 点击复制参数名称按钮","1. 进入成功
2. 展示所有全局参数(包含新增和编辑的)
3. 参数名称复制成功","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168902","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」选项必填校验正确","无","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」，不选择「一级分区字段」「一级分区字段值」，点击「下一步」","1. 进入成功
2. 提示必填项未填","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168901","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「选择动态分区」后页面交互正确","无","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 选择「选择动态分区」","1. 进入成功
2. 展示「输入分区」右侧展示「全局参数」按钮必填项「请选择一级分区字段」「请选择一级分区值」下拉单选框非必填项「请选择二级分区字段」「请选择二级分区值」下拉单选框","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168900","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/分区设置支持选择框配置动态分区参数(sparkThrift/hive数据源)(#9695)","","验证「数据质量」-「规则任务配置」-「监控对象」配置页新增「选择动态分区」选项","无","1. 进入「数据质量」-「规则任务配置」页面
2. 点击「新建监控规则」按钮，进入「监控对象」配置页面
3. UI CHECK","1. 进入成功
2. 进入成功
3. 「输入分区」下新增「选择动态分区」可选项","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168899","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「手动关联」任务插入逻辑正确","1. DT_demo租户下存在离线、质量同名项目test_project

2. 离线项目内存在DorisSQL/SparkSQL/HiveSQL任务 table_test并且已提交至运维中心

3. 质量项目内存在Doris/SparkThrift/Hive数据源下的table_test表校验规则

4. table_test DDL、DML如下：
drop table if exists my_table_sink;
create table if not EXISTS my_table_sink (
id int,
name string,
age int,
dt string,
hour string,
ts timestamp(3)
) USING paimon
partitioned by (dt,hour)
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);

INSERT INTO paimon_table VALUES
(1, &#039;Alice&#039;,21, &#039;2025-11-20&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(2, &#039;Lily&#039;, 22, &#039;2025-11-20&#039;, &#039;15&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(3, &#039;Bob&#039;, 23, &#039;2025-11-21&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;);

5. 已存在「租户A」、「离线项目A」、「离线任务A、B、C、table_test」(已提交至运维中心)","1. 进入「数据质量」-「规则任务配置」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age <=100 」「过滤条件」设置为「id != 100」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 点击下一步，进入「调度属性」配置页面
5. 点击「新增」，选择「租户A」、「离线项目A」、「离线任务A\B\C」
6. 保存规则
7. 进入离线平台，对离线任务A、B、C及其下游任务进行补数据操作，查看结果
8. 编辑规则，进入「调度属性」编辑页面
9. 「任务关联」处点击「自动关联」按钮
10. 保存规则
11. 进入离线平台，对离线任务A、B、C及其下游任务进行补数据操作，查看结果
12. 进入离线平台，对离线任务table_test及其下游任务进行补数据操作，查看结果","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 进入成功
5. 手动关联任务正确
6. 规则保存成功
7. 离线任务全部运行后，质量规则任务也成功运行
8. 进入成功
9. 成功新增一条关联任务table_test
10. 规则保存成功
11. 离线任务全部运行后，质量规则任务也成功运行
12. 离线任务运行后，质量规则任务也成功运行","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","3","功能测试","功能测试阶段","正常","0","1","12","通过","可颂","2025-11-24","","0000-00-00","1","",""
"168898","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「自动关联」任务覆盖逻辑正确","1. DT_demo租户下存在离线、质量同名项目test_project

2. 离线项目内存在DorisSQL/SparkSQL/HiveSQL任务 table_test并且已提交至运维中心

3. 质量项目内存在Doris/SparkThrift/Hive数据源下的table_test表校验规则

4. table_test DDL、DML如下：
drop table if exists my_table_sink;
create table if not EXISTS my_table_sink (
id int,
name string,
age int,
dt string,
hour string,
ts timestamp(3)
) USING paimon
partitioned by (dt,hour)
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);

INSERT INTO paimon_table VALUES
(1, &#039;Alice&#039;,21, &#039;2025-11-20&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(2, &#039;Lily&#039;, 22, &#039;2025-11-20&#039;, &#039;15&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(3, &#039;Bob&#039;, 23, &#039;2025-11-21&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;);

5. 已存在「租户A」、「离线项目A」、「离线任务A」(已提交至运维中心)","1. 进入「数据质量」-「规则任务配置」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age <=100 」「过滤条件」设置为「id != 100」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 点击下一步，进入「调度属性」配置页面
5. 「调度周期」选择「自动关联离线任务周期」
6. 点击「新增」，选择「租户A」、「离线项目A」、「离线任务A」
7. 保存规则
8. 进入离线平台，对离线任务及其下游进行补数据操作，查看结果
9. 编辑规则，进入「调度属性」编辑页面
10. 「任务关联」处点击「自动关联」按钮
11. 保存规则
12. 进入离线平台，对离线任务A及其下游进行补数据操作，查看结果
13. 进入离线平台，对离线任务table_test进行补数据操作，查看结果","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 进入成功
5. 选择成功
6. 手动关联任务正确
7. 规则保存成功
8. 离线任务运行后，质量规则任务也成功运行
9. 进入成功
10. 成功关联任务table_test并覆盖手动添加的离线任务A
11. 规则保存成功
12. 离线任务正常运行，不运行质量规则(依赖解绑成功)
13. 离线任务运行后，质量规则任务也成功运行","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12. 
13.","","2","功能测试","功能测试阶段","正常","0","1","13","通过","可颂","2025-11-24","","0000-00-00","1","",""
"168897","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「手动关联」历史逻辑正确","1. 不存在离线、资产同名称项目
2. 当前测试表不存在离线任务上游
3. 已存在「租户A」、「离线项目A」、「离线任务A」(已提交至运维中心)","1. 进入「数据质量」-「规则任务配置」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age <=100 」「过滤条件」设置为「id != 100」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 点击下一步，进入「调度属性」配置页面
5. 「任务关联」处点击「自动关联」按钮
6. 点击「新增」，选择「租户A」、「离线项目A」、「离线任务A」
7. 保存规则
8. 进入离线平台，对离线任务及下游进行补数据操作，查看结果","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 进入成功
5. 提示“无法自动关联到离线任务，请手动配置”
6. 手动关联任务正确
7. 规则保存成功
8. 离线任务运行后，质量规则任务也成功运行","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","1","功能测试","功能测试阶段","正常","0","2","8","通过","可颂","2025-11-24","旺仔","2025-11-29","1","",""
"168896","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「自动关联」血缘解析任务关联逻辑正确","1. 当前校验表无法查询到相同项目名称/数据表的任务
2. 当前表已同步至资产数据地图且存在离线任务上游，关系如下
任务A-&gt;任务B-&gt;table","1. 进入「数据质量」-「规则任务配置」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age <=100 」「过滤条件」设置为「id != 100」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 点击下一步，进入「调度属性」配置页面
5. 「任务关联」处点击「自动关联」按钮
6. 保存规则
7. 进入离线平台，对离线任务B及下游进行补数据操作，查看结果
8. 进入离线平台，对离线任务A及下游任务进行补数据操作，查看结果","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 进入成功
5. 成功关联任务B
6. 规则保存成功
7. 离线任务运行后，质量规则任务也成功运行
8. 离线任务运行后，质量规则任务也成功运行","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","1","8","通过","可颂","2025-11-24","旺仔","2025-11-30","1","",""
"168895","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「自动关联」匹配失败-逻辑正确","1. 不存在离线、资产同名称项目
2. 当前测试表不存在离线任务上游","1. 进入「数据质量」-「规则任务配置」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age <=100 」「过滤条件」设置为「id != 100」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 点击下一步，进入「调度属性」配置页面
5. 「任务关联」处点击「自动关联」按钮","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 进入成功
5. 提示“无法自动关联到离线任务，请手动配置”","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","可颂","2025-11-24","旺仔","2025-11-27","1","",""
"168894","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「自动关联」匹配成功-逻辑正确","1. DT_demo租户下存在离线、质量同名项目test_project
2. 离线项目内存在DorisSQL/SparkSQL/HiveSQL任务 table_test并且已提交至运维中心
3. 质量项目内存在Doris/SparkThrift/Hive数据源下的table_test表校验规则
4. table_test DDL、DML如下：
drop table if exists my_table_sink;
create table if not EXISTS my_table_sink (
id int,
name string,
age int,
dt string,
hour string,
ts timestamp(3)
) USING paimon
partitioned by (dt,hour)
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);
INSERT INTO paimon_table VALUES
(1, &#039;Alice&#039;,21, &#039;2025-11-20&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(2, &#039;Lily&#039;, 22, &#039;2025-11-20&#039;, &#039;15&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;),
(3, &#039;Bob&#039;, 23, &#039;2025-11-21&#039;, &#039;14&#039;, TIMESTAMP &#039;2025-11-20 14:30:00.123&#039;);","1. 进入「数据质量」-「规则任务配置」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「age」「统计函数」选择「数值取值范围」「期望值」为「age <=100 」「过滤条件」设置为「id != 100」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 点击下一步，进入「调度属性」配置页面
5. 「任务关联」处点击「自动关联」按钮
6. 保存规则
7. 进入离线平台，对离线任务及下游进行补数据操作，查看结果","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 进入成功
5. 成功匹配出离线任务table_test
6. 规则保存成功
7. 离线任务运行后，质量规则任务也成功运行","1. 
2. 
3. 
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","2","7","通过","可颂","2025-11-24","旺仔","2025-11-27","1","",""
"168893","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/质量关联离线任务支持根据名称匹配自动关联(#9694)","","验证「数据质量」-「规则任务配置」-「调度配置」新增「自动关联」按钮","无","1. 进入「数据质量」-「规则任务配置」-「任务调度属性」配置页面
2. UI CHECK","1. 进入成功
2. 「任务关联」模块下新增「自动关联」按钮","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","可颂","2025-11-24","旺仔","2025-11-27","1","",""
"168892","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/报告支持持续生成(#9693)","","验证「持续生成中报告」异常情况","1. 已存在质量周期调度规则任务(小时任务-间隔1小时)

2. 资产平台已存在${DATASOURCE}_${DATABASE}_${TABLE}并授权给当前测试项目
3. ${TABLE} DDL\DML 如下：
drop table if exists table1;
create table if not EXISTS table1 (
id int,
age string,
name string,
score string,
sex string

)USING paimon
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);
INSERT INTO table1 VALUES
(1, &#039;11&#039;,&#039;林大&#039;,&#039;100&#039;,&#039;男&#039;),
(2, &#039;12&#039;,&#039;王二&#039;,&#039;99&#039;,&#039;男&#039;);
(3, &#039;13&#039;,&#039;张三&#039;,&#039;99&#039;,&#039;男&#039;);
(4, &#039;14&#039;,&#039;李四&#039;,&#039;100&#039;,&#039;女&#039;);
SELECT * FROM table1;","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「score」「统计函数」选择「数值取值范围」「期望值」为「score > 150」「过滤条件」设置为「id != 1」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 「调度属性」配置如下：「调度周期」选择「小时」「生效日期」为「2025-11-20～2025-11-20」「间隔时间」为 「1小时」「开始时间-结束时间」为「00:00:00～15:00:00」「规则拼接包」为「1」「资源组」选择「default」保存规则
5. 第二天10：00查看任务运行状态
6. 12:00中途服务异常，然后14:00服务恢复
7. 查看报告详情","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 规则保存成功
5. 报告状态展示为「持续生成中」
6. 服务恢复健康
7. 报告正常展示，仍然持续更新实例运行结果(不影响)","1. 
2. 
3. 
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","2","7","通过","可颂","2025-11-24","","0000-00-00","1","",""
"168891","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/报告支持持续生成(#9693)","","验证「持续生成中报告」状态流程正确","1. 已存在质量周期调度规则任务(小时任务-间隔1小时)

2. 资产平台已存在${DATASOURCE}_${DATABASE}_${TABLE}并授权给当前测试项目
3. ${TABLE} DDL\DML 如下：
drop table if exists table1;
create table if not EXISTS table1 (
id int,
age string,
name string,
score string,
sex string

)USING paimon
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);
INSERT INTO table1 VALUES
(1, &#039;11&#039;,&#039;林大&#039;,&#039;100&#039;,&#039;男&#039;),
(2, &#039;12&#039;,&#039;王二&#039;,&#039;99&#039;,&#039;男&#039;);
(3, &#039;13&#039;,&#039;张三&#039;,&#039;99&#039;,&#039;男&#039;);
(4, &#039;14&#039;,&#039;李四&#039;,&#039;100&#039;,&#039;女&#039;);
SELECT * FROM table1;","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「score」「统计函数」选择「数值取值范围」「期望值」为「score > 150」「过滤条件」设置为「id != 1」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 「调度属性」配置如下：「调度周期」选择「小时」「生效日期」为「2025-11-20～2025-11-20」「间隔时间」为 「1小时」「开始时间-结束时间」为「00:00:00～15:00:00」「规则拼接包」为「1」「资源组」选择「default」保存规则
5. 第二天10：00查看任务运行状态
6. 15:00过后再看任务运行状态","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 规则保存成功
5. 报告状态展示为「持续生成中」
6. 当前数据周期内的实例均已跑完，报告状态变更为「已生成」(变更时间是定时任务刷新，暂定1小时)","1. 
2. 
3. 
4. 
5. 
6.","","2","功能测试","功能测试阶段","正常","0","1","6","失败","可颂","2025-11-24","","0000-00-00","1","",""
"168890","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/报告支持持续生成(#9693)","","验证「持续生成中报告」持续更新功能正确","1. 已存在质量周期调度规则任务(小时任务-间隔1小时)
2. 资产平台已存在${DATASOURCE}_${DATABASE}_${TABLE}并授权给当前测试项目
3. ${TABLE} DDL\DML 如下：
drop table if exists table1;
create table if not EXISTS table1 (
id int,
age string,
name string,
score string,
sex string
)USING paimon
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);
INSERT INTO table1 VALUES
(1, &#039;11&#039;,&#039;林大&#039;,&#039;100&#039;,&#039;男&#039;),
(2, &#039;12&#039;,&#039;王二&#039;,&#039;99&#039;,&#039;男&#039;);
(3, &#039;13&#039;,&#039;张三&#039;,&#039;99&#039;,&#039;男&#039;);
(4, &#039;14&#039;,&#039;李四&#039;,&#039;100&#039;,&#039;女&#039;);
SELECT * FROM table1;","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「score」「统计函数」选择「数值取值范围」「期望值」为「score > 150」「过滤条件」设置为「id != 1」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 「调度属性」配置如下：「调度周期」选择「小时」「生效日期」为「2025-11-20～2025-11-22」「间隔时间」为 「1小时」「开始时间-结束时间」为「00:00:00～00:00:00」「规则拼接包」为「1」「资源组」选择「default」保存规则
5. 第二天10:00，进入质量报告页面查看报告
6. 进入详情查看
7. 当天12点，再次进入质量报告页面查看报告详情","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 规则保存成功
5. 报告状态展示为「持续生成中」
6. 校验结果已输出0～10点的校验结果
7. 校验结果已输出0～12点的校验结果","1. 
2. 
3. 
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","2","7","通过","可颂","2025-11-24","旺仔","2025-12-01","1","",""
"168889","数据资产_STD(#23)","/版本迭代测试用例/v6.4.5/岚图/报告支持持续生成(#9693)","","验证「持续生成中报告」查看下载功能正确","1. 已存在质量周期调度规则任务(小时任务-间隔1小时)
2. 资产平台已存在${DATASOURCE}_${DATABASE}_${TABLE}并授权给当前测试项目
3. ${TABLE} DDL\DML 如下：
drop table if exists table1;
create table if not EXISTS table1 (
id int,
age string,
name string,
score string,
sex string
)USING paimon
tblproperties (
&#039;primary-key&#039; = &#039;id&#039;
);
INSERT INTO table1 VALUES
(1, &#039;11&#039;,&#039;林大&#039;,&#039;100&#039;,&#039;男&#039;),
(2, &#039;12&#039;,&#039;王二&#039;,&#039;99&#039;,&#039;男&#039;);
(3, &#039;13&#039;,&#039;张三&#039;,&#039;99&#039;,&#039;男&#039;);
(4, &#039;14&#039;,&#039;李四&#039;,&#039;100&#039;,&#039;女&#039;);
SELECT * FROM table1;","1. 进入「数据质量」-「规则任务配置」-「监控对象」页面
2. 「规则名称」输入「test_rule」「选择数据源」选择「${DATASOURCE}」「选择数据库」选择「${DATABASE}」「选择数据表」选择「${TABLE}」
3. 「监控规则」新增「有效性校验」「字段」选择「score」「统计函数」选择「数值取值范围」「期望值」为「score > 150」「过滤条件」设置为「id != 1」「强弱规则」选择为「弱规则」「规则描述」输入「测试规则」
4. 「调度属性」配置如下：「调度周期」选择「小时」「生效日期」为「2025-11-20～2025-11-22」「间隔时间」为 「1小时」「开始时间-结束时间」为「00:00:00～00:00:00」「规则拼接包」为「1」「资源组」选择「default」保存规则
5. 第二天10:00，进入质量报告页面查看报告
6. 进入详情查看
7. 下载报告","1. 进入成功
2. 监控对象配置成功
3. 监控规则配置完成
4. 规则保存成功
5. 报告状态展示为「持续生成中」
6. 校验结果已输出0～10点的校验结果
7. 报告下载成功，内容展示正确","1. 
2. 
3. 
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","2","7","通过","可颂","2025-11-24","旺仔","2025-12-01","1","",""
